Year,Rating
0,1500.0
2011,2042.0799433919324
2012,2360.3455850759583
2013,2405.463706197875
2014,2096.0384753681737
2015,2216.226648325351
2016,2374.9783331307176
2017,2497.418759985494
2018,2817.620727228373
2019,2643.714482731552
2020,2466.6759037963125
2021,2446.981228579405
2022,2486.0328435645692
