Year,Rating
0,1500.0
2011,1033.9517333521874
2012,859.0840653296978
2014,1122.0164373887403
2015,1283.9369768619013
2016,1557.3680007970752
2017,1590.3480721620338
2018,1574.7113606883424
2019,1627.2273850641227
2021,1360.3511484404025
2022,1133.738875541989
