Year,Rating
0,1500.0
2011,975.3788534700848
2012,1109.944979828312
2013,945.7415567958309
2014,887.2934729071999
2015,1111.249335774217
2016,663.2270225534046
2017,660.5616889397484
2018,1303.737526159227
2019,642.968294186121
2020,321.9094136862242
2021,475.0966669193365
2022,382.2709324976129
