Year,Rating
0,1500.0
2011,935.9374504058803
2012,685.1842708588506
2013,667.4028977698835
2014,507.575297772939
2015,850.1822273248838
2016,754.490983206135
2017,418.3223084095443
2018,366.4516166220412
2019,408.43129898420284
2020,164.90180362538112
2021,312.5990976832255
2022,1035.2087213198236
