Year,Rating
0,1500.0
2011,1121.3086650473642
2012,1059.3458084945862
2013,1337.9094583170947
2014,1208.6536379819265
2015,860.3659043123679
2016,821.6043033775918
2017,829.9182350039628
2018,798.2859273905144
2019,784.2421925425447
2020,631.6038210616118
2021,952.1741468360071
2022,759.3321463183926
