Year,Rating
0,1500.0
2011,1855.8072872066411
2012,1844.788361741753
2013,1609.3698468395476
2014,1691.6143873568105
2015,1806.022702886679
2016,1382.032260452354
2017,1821.6392220123093
2018,1898.1603868984143
2019,1799.481316438193
2020,1794.8831901567123
2021,1696.4334216619316
2022,1883.5611369208082
