Year,Rating
0,1500.0
2011,1044.762490916096
2012,1059.754175898204
2013,839.5966819929497
2014,628.4444971429089
2015,436.02212808241495
2016,270.49825149413755
2017,145.37726086497506
2018,34.534835247074426
2019,-70.8772861294819
2020,-118.91126646051163
2021,-147.578525990896
2022,-113.66643576604487
