Year,Rating
0,1500.0
2011,1399.2121309743447
2012,1653.9031541337151
2013,1861.863384674175
2014,1906.917486736363
2015,1954.471094422256
2016,2186.584370917821
2017,2196.3661529379992
2018,2245.2742762869448
2019,2325.4969347510255
2020,2360.550039992915
2021,2480.020712814408
2022,2409.6438151243246
