Year,Rating
0,1500.0
2011,1930.914344575218
2012,2137.3896308413555
2013,2068.65260973342
2014,1721.4943922052082
2015,1732.9175065981658
2016,1582.1920632370836
2017,1613.6601634671877
2018,1834.3596238312446
2019,1882.7068953747496
2020,1886.579743266486
2021,1909.7837122744672
2022,1778.6812607830452
