Year,Rating
0,1500.0
2011,1255.3928459695003
2012,896.4575992355941
2014,1092.6872964074928
2015,1108.4181818770116
2016,1287.2138089932266
2017,1360.4467504172999
2018,1348.4588883245974
2019,1395.166196434858
2020,1291.666020179737
2021,1176.735438260015
2022,1154.4257646494736
