Year,Rating
0,1500.0
2011,1094.1088022340998
2012,816.7487079718225
2013,771.4174814625948
2014,629.4687377043697
2015,863.3115649112472
2016,688.9162938033826
2017,578.445527107263
2018,485.44847573801553
2019,561.6756456380531
2020,390.3086692672752
2021,516.4557559056086
2022,1028.3478649697838
