Year,Rating
0,1500.0
2011,1832.077559860162
2012,2008.6242441123466
2013,1807.550712227661
2014,2000.3121711101478
2015,2111.804069626234
2016,2248.867031502073
2017,2426.7387683520865
2018,2501.3494867684594
2019,2550.819631061807
2020,2681.215020994208
2021,2828.5276450550464
2022,2900.821865853147
