Year,Rating
0,1500.0
2011,1580.256721116107
2012,1530.7011207866149
2013,1661.4150571131302
2016,1736.2364105045517
2019,1688.1925231020489
2020,1737.6595761429953
2021,1721.820910214471
2022,1794.792411019077
