Year,Rating
0,1500.0
2011,1634.837045047533
2012,1723.2637429024824
2013,1820.0744521494798
2016,1808.2511962235578
2019,1773.5712906097974
2020,1851.8513621163631
2021,1956.2312612320875
2022,1995.0212732864818
