Year,Rating
0,1500.0
2011,1634.525893756565
2012,1762.669838142234
2013,1798.6663730046898
2016,1902.291274467616
2019,1974.9222632029864
2020,2037.4194181366481
2021,2098.194815345314
2022,2151.0126353339992
