Year,Rating
0,1500.0
2011,1458.1010802648836
2012,1625.9354095298406
2013,1684.0624995921412
2016,1699.0232781361744
2019,1572.415439067379
2020,1630.6075897999906
2021,1738.756162961183
2022,1716.8532842755258
