Year,Rating
0,1500.0
2011,1572.2688931719345
2012,1469.8364428300117
2013,1461.7482797978946
2016,1443.5638739567946
2019,1427.5842976423364
2020,1519.880722006556
2021,1490.9912407835493
2022,1344.7238656727438
