Year,Rating
0,1500.0
2011,1491.9630493867405
2012,1343.31348394191
2013,1330.8614089569078
2014,1012.8689289755797
2018,980.1945277186813
2019,739.0626495939463
2020,713.9816927032244
2021,628.8371696706325
2022,1107.739820254799
