Country,Rating,Rank
China,5441.571038918324,1
Russia,5215.103337365583,2
United States of America,5160.87696805726,3
Poland,4952.023310460764,4
Iran,4724.837951490665,5
Croatia,4702.990902712653,6
Japan,4702.342055972736,7
Taiwan,4661.810629567953,8
Republic of Korea,4659.486158979062,9
Romania,4562.904902573507,10
Belarus,4554.4999125718905,11
Vietnam,4543.528468430665,12
Bulgaria,4528.389942989929,13
Singapore,4383.315859149928,14
Slovakia,4256.449743105441,15
Australia,4181.089743216872,16
Brazil,4175.4978487250555,17
Hong Kong,4067.718067760571,18
Thailand,4067.324359054309,19
Canada,4028.525552369566,20
France,3972.315892854922,21
Serbia,3852.7089175438705,22
Hungary,3787.798365831919,23
Ukraine,3753.472967225881,24
Georgia,3724.5769033899396,25
Kazakhstan,3678.5470063117673,26
Czech Republic,3647.6508143672054,27
Indonesia,3585.779286341618,28
Israel,3442.482348822936,29
Turkey,3272.6888851425933,30
Sweden,3227.491335102299,31
Latvia,3140.76377641167,32
Italy,3137.3652628737436,33
India,2932.1033365661733,34
Germany,2656.6453062139835,35
Macedonia,2400.4732470405106,36
Lithuania,1961.4663015459575,37
Armenia,1821.0468073818172,38
Finland,1674.5875590275125,39
Egypt,1248.174589671412,40
Peru,987.5408912016125,41
United Kingdom,909.011249790873,42
Mexico,872.6270548225623,43
Ecuador,550.0,44
Bangladesh,475.4408562540679,45
Cuba,408.78752930081475,46
Switzerland,205.75818731752068,47
Iceland,135.71628219237385,48
Estonia,-32.56185015936906,49
Saudi Arabia,-130.95802089875923,50
New Zealand,-152.94851476324095,51
South Africa,-440.847072717568,52
Philippines,-469.66557143688107,53
Austria,-524.1804249412602,54
Syria,-574.1115915480416,55
Malaysia,-758.3275939540225,56
Denmark,-902.7472017323115,57
Colombia,-958.602508410694,58
Greece,-1023.6791033803926,59
Netherlands,-1034.3832895170337,60
Spain,-1043.1711206646444,61
Dominican Republic,-1109.763885656304,62
Moldova,-1116.3155775442424,63
Belgium,-1116.5653795119683,64
Slovenia,-1151.8599135933484,65
Mongolia,-1297.2056675006045,66
Tajikistan,-1366.1835141060233,67
Jordan,-1421.9092809409094,68
Argentina,-1452.5141557053228,69
Norway,-1468.214064439819,70
El Salvador,-1526.7857142857142,71
Morocco,-1526.7857142857142,72
Palestine,-1526.7857142857142,73
Uzbekistan,-1628.499487239049,74
Portugal,-1660.8688309673273,75
Bosnia and Herzegovina,-1684.8574394979903,76
Turkmenistan,-1729.7152617063432,77
Sri Lanka,-1827.72095136084,78
Luxembourg,-1903.67707150001,79
Kyrgyzstan,-1935.8490275352094,80
Venezuela,-1972.1304039495292,81
Tunisia,-2032.2616736384407,82
Chile,-2058.792998152715,83
Bolivia,-2062.0943436879456,84
Azerbaijan,-2126.1572744620207,85
Cyprus,-2196.5216611501946,86
Ireland,-2213.0493149044887,87
Montenegro,-2218.4088832841826,88
Macau,-2248.0972639947986,89
Nigeria,-2703.086391179545,90
